TimeElapsed,Reward,Challenge,No(0)/YesTimeout(1)/YesGrabbed(2),ApplesTotal,NumReps,maxReps,maxCalibReps,programState,climberForce,climberPosition,climberPositionMin,climberPositionMax,secondsStart(timeSinceYesSelected),waitTime,selectAngle(yaw),selectAngleMax,macAddress,mvc,mvcCal[0],mvcCal[1],mvcCal[2],mvcCal[3],mvcCal[4],instructions,09/08/2020 12:58:50
2.034889,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,2.034889,5,0.004457203,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
2.051532,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,2.051532,5,0.004580593,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
2.068172,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,2.068172,5,0.00469987,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
2.08482,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,2.08482,5,0.004424901,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
2.101462,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,2.101462,5,0.004732389,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
2.134748,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,2.134748,5,0.004569048,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
2.151399,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,2.151399,5,0.004411152,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
2.168037,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,2.168037,5,0.004258519,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
2.184681,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,2.184681,5,0.00457825,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
2.217978,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,2.217978,5,0.004887324,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
